timestamps,TP9,AF7,AF8,TP10,Right AUX
1575280194.684,845.703,437.012,-512.207,-956.055,676.758
1575280194.688,-459.961,763.184,-956.055,-104.492,-32.715
1575280194.692,-1000.000,818.848,-1000.000,-1000.000,-714.844
1575280194.696,-150.391,526.855,-527.832,-138.184,-263.672
1575280194.700,-955.566,285.645,772.949,-971.191,533.691
1575280194.703,-950.684,403.809,-880.371,-900.879,687.500
1575280194.707,-162.109,710.449,707.031,69.824,89.844
1575280194.711,-1000.000,822.754,199.219,-1000.000,-672.363
1575280194.715,-140.625,543.945,731.445,-165.527,-387.207
1575280194.719,-970.703,271.973,-929.688,-979.492,416.992
1575280194.723,-910.156,357.422,966.309,-892.578,670.898
1575280194.727,29.297,631.348,-997.559,214.355,146.484
1575280194.731,-1000.000,740.234,999.512,-1000.000,-669.922
1575280194.735,-233.398,486.816,999.512,-368.164,-501.953
1575280194.739,990.234,181.152,999.512,950.195,334.473
1575280194.742,-880.859,213.867,999.512,-863.770,696.777
1575280194.746,229.492,476.562,999.512,247.070,267.578
1575280194.750,-1000.000,648.438,999.512,-1000.000,-606.934
1575280194.754,-447.266,448.242,999.512,-554.688,-605.957
1575280194.758,914.062,116.211,999.023,832.031,245.605
1575280194.762,-850.098,120.605,989.258,-827.148,685.059
1575280194.766,235.840,388.184,-964.355,222.656,362.305
1575280194.770,-1000.000,587.402,823.242,-1000.000,-463.379
1575280194.774,-668.457,469.238,785.645,-793.457,-664.062
1575280194.778,726.074,154.785,-975.586,540.527,113.770
1575280194.782,-801.758,108.398,979.980,-773.926,676.758
1575280194.785,200.684,361.328,-952.637,335.449,458.984
1575280194.789,-1000.000,612.793,771.484,-969.238,-368.164
1575280194.793,-886.230,530.762,675.781,-994.629,-709.961
1575280194.797,407.227,203.125,-976.074,246.094,19.531
1575280194.801,-753.418,132.812,962.891,-764.648,655.762
1575280194.805,342.773,387.207,-912.109,526.855,523.926
1575280194.809,-946.289,648.926,625.000,-829.590,-273.438
1575280194.813,-1000.000,609.863,143.066,-1000.000,-725.586
1575280194.817,136.719,303.223,855.469,77.637,-78.613
1575280194.821,-757.812,189.453,994.141,-836.426,617.188
1575280194.825,533.691,404.785,-897.949,800.781,604.980
1575280194.828,-826.660,696.777,354.980,-512.695,-153.320
1575280194.832,-1000.000,733.398,-852.539,-1000.000,-787.109
1575280194.836,-5.371,431.641,249.023,-53.711,-235.352
1575280194.840,-846.680,261.230,-879.883,-932.617,552.734
1575280194.844,805.176,428.711,950.195,-971.191,643.555
1575280194.848,-514.648,718.262,993.164,-150.879,-29.297
1575280194.852,-1000.000,797.363,-998.047,-1000.000,-738.281
1575280194.856,-153.320,532.227,999.512,-135.742,-328.613
1575280194.860,-951.172,325.195,999.512,-971.191,491.699
1575280194.864,-967.285,463.867,999.512,-902.832,683.105
1575280194.867,-193.359,743.652,999.512,49.805,77.637
1575280194.871,-1000.000,823.730,999.512,-1000.000,-713.379
1575280194.875,-141.113,579.590,999.512,-148.438,-437.988
1575280194.879,-970.703,344.238,999.512,-976.562,396.973
1575280194.883,-909.180,430.664,999.512,-890.625,672.363
1575280194.887,15.137,682.129,999.512,220.703,159.180
1575280194.891,-1000.000,797.852,999.512,-1000.000,-676.270
1575280194.895,-183.105,575.684,999.512,-291.992,-545.898
1575280194.899,-992.676,291.992,999.512,984.863,304.199
1575280194.903,-887.695,308.594,999.512,-876.465,690.430
1575280194.907,224.609,520.996,999.512,255.859,294.922
1575280194.910,-1000.000,659.668,999.512,-1000.000,-581.055
1575280194.914,-398.438,466.309,999.512,-475.098,-587.402
1575280194.918,938.477,181.641,999.512,899.902,266.602
1575280194.922,-859.375,203.613,999.512,-845.215,701.172
1575280194.926,244.629,430.664,999.512,229.492,371.094
1575280194.930,-1000.000,604.492,999.512,-1000.000,-500.488
1575280194.934,-594.238,456.543,999.512,-706.543,-680.176
1575280194.938,806.641,141.113,997.070,657.227,125.977
1575280194.942,-817.383,96.191,999.512,-789.551,686.035
1575280194.946,204.102,304.688,-993.164,318.359,458.984
1575280194.949,-1000.000,482.422,911.133,-975.586,-387.695
1575280194.953,-889.160,373.535,922.852,-991.211,-711.914
1575280194.957,409.180,71.289,974.121,246.582,18.555
1575280194.961,-749.512,-8.301,-942.383,-754.395,657.715
1575280194.965,274.414,187.988,354.980,464.355,526.855
1575280194.969,-963.379,371.582,-822.266,-858.398,-268.555
1575280194.973,-1000.000,259.766,-995.117,-1000.000,-758.789
1575280194.977,58.594,-160.156,-908.203,-48.828,-125.977
1575280194.981,-748.535,-498.047,-951.172,-798.828,598.633
1575280194.985,413.086,-621.094,-976.074,595.703,535.156
1575280194.989,-886.719,-834.961,-968.750,-764.648,-243.164
1575280194.992,-1000.000,-982.910,-970.703,-1000.000,-781.250
1575280194.996,-183.594,-963.867,-970.215,-186.523,-233.887
1575280195.000,-829.590,-969.238,-970.215,-887.207,521.484
1575280195.004,633.789,-970.703,-970.703,820.312,582.031
1575280195.008,-759.277,-970.215,-974.121,-533.691,-109.375
1575280195.012,-1000.000,-970.215,-904.297,-1000.000,-734.863
1575280195.016,-173.828,-970.215,-1000.000,-150.391,-322.754
1575280195.020,-918.945,-970.215,-249.512,-957.031,427.246
1575280195.024,929.199,-970.703,-951.172,-959.473,608.887
1575280195.028,-378.418,-970.215,993.164,-143.066,43.945
1575280195.032,-1000.000,-971.680,967.285,-1000.000,-652.344
1575280195.035,-143.555,-966.309,-984.863,-237.305,-369.629
1575280195.039,-965.820,-970.215,938.477,991.699,373.047
1575280195.043,-930.664,-942.383,-896.973,-897.461,573.730
1575280195.047,-66.406,-794.922,496.582,65.430,70.801
1575280195.051,-1000.000,-415.039,-777.344,-1000.000,-584.961
1575280195.055,-248.047,-179.688,-1000.000,-452.637,-410.156
1575280195.059,983.398,-173.340,-829.102,887.207,317.871
1575280195.063,-883.789,107.910,472.168,-842.773,616.211
1575280195.067,142.090,438.477,-889.648,201.660,223.145
1575280195.071,-1000.000,518.066,935.547,-1000.000,-522.949
1575280195.074,-436.523,350.098,-992.676,-708.008,-501.465
1575280195.078,906.738,114.258,999.512,664.551,231.445
1575280195.082,-848.145,106.934,999.512,-791.504,582.520
1575280195.086,236.816,375.000,999.512,195.801,254.395
1575280195.090,-1000.000,589.844,999.512,-1000.000,-472.656
1575280195.094,-651.855,481.445,999.512,-918.457,-552.246
1575280195.098,743.652,208.496,999.512,361.328,187.012
1575280195.102,-805.176,184.082,999.512,-749.023,650.879
1575280195.106,202.637,408.691,999.512,223.145,415.039
1575280195.110,-1000.000,541.016,999.512,-994.629,-384.277
1575280195.114,-879.395,291.504,999.512,-1000.000,-633.789
1575280195.117,424.805,-235.840,999.512,114.746,49.805
1575280195.121,-752.930,-461.426,999.512,-745.605,571.289
1575280195.125,274.414,-233.887,999.512,400.391,429.199
1575280195.129,-974.609,-37.598,-992.676,-901.367,-314.941
1575280195.133,-1000.000,-28.809,948.730,-1000.000,-672.363
1575280195.137,125.000,-137.695,-934.570,-66.406,-57.617
1575280195.141,-746.582,-173.828,698.242,-805.176,565.430
1575280195.145,458.008,26.367,-608.887,621.582,521.973
1575280195.149,-870.605,306.152,-1000.000,-740.234,-203.125
1575280195.153,-1000.000,378.418,-920.898,-1000.000,-709.473
1575280195.156,-54.199,157.715,-976.074,-176.758,-186.035
1575280195.160,-821.289,2.441,-970.703,-910.645,507.812
1575280195.164,698.242,142.578,-970.215,900.391,557.617
1575280195.168,-662.109,364.746,-970.215,-416.016,-73.242
1575280195.172,-1000.000,442.383,-970.703,-1000.000,-706.543
1575280195.176,-164.062,346.191,-976.562,-145.020,-318.848
1575280195.180,-933.594,248.047,-929.688,-965.332,462.402
1575280195.184,975.586,330.078,-1000.000,-931.641,634.277
1575280195.188,-300.293,517.090,-748.535,-74.707,73.730
1575280195.192,-1000.000,541.992,477.051,-1000.000,-654.297
1575280195.196,-140.137,299.805,-935.059,-154.785,-378.418
1575280195.199,-972.168,-2.441,957.520,-985.840,430.176
1575280195.203,-911.133,-135.254,998.535,-890.137,674.805
1575280195.207,-8.789,-155.762,-998.535,175.781,156.738
1575280195.211,-1000.000,-292.480,985.352,-1000.000,-630.371
1575280195.215,-141.602,-614.746,-979.980,-267.578,-508.301
1575280195.219,-980.957,-849.609,877.441,989.258,325.195
1575280195.223,-889.648,-917.480,469.238,-876.465,706.055
1575280195.227,225.098,-900.391,498.535,255.859,257.812
1575280195.231,-1000.000,-832.031,872.070,-1000.000,-553.223
1575280195.235,-295.410,-912.109,-985.840,-399.902,-543.945
1575280195.239,985.840,-980.957,917.969,938.477,255.371
1575280195.242,-876.953,-965.820,465.820,-859.375,728.516
1575280195.246,255.859,-970.215,-98.633,271.484,430.664
1575280195.250,-1000.000,-970.703,-477.051,-1000.000,-425.781
1575280195.254,-470.703,-970.215,-607.910,-558.594,-593.262
1575280195.258,905.273,-970.215,-736.328,818.359,191.406
1575280195.262,-847.168,-970.215,-947.266,-828.613,693.359
1575280195.266,232.422,-970.215,-975.586,410.156,399.414
1575280195.270,-1000.000,-970.215,-963.867,-1000.000,-404.297
1575280195.274,-688.477,-970.215,-971.680,-806.152,-649.902
1575280195.278,684.082,-972.656,-970.703,572.266,48.828
1575280195.281,-794.434,-956.543,-970.703,-803.711,630.859
1575280195.285,364.746,-991.699,-970.215,563.477,468.750
1575280195.289,-969.727,-884.766,-970.703,-825.195,-333.496
1575280195.293,-969.238,-570.801,-970.215,-1000.000,-706.543
1575280195.297,317.871,-561.523,-970.703,256.836,-23.926
1575280195.301,-760.254,-679.688,-970.703,-820.312,630.859
1575280195.305,498.535,-586.914,-970.215,757.812,563.965
1575280195.309,-847.168,-376.465,-970.215,-562.012,-194.336
1575280195.313,-1000.000,-97.168,-970.215,-1000.000,-729.492
1575280195.317,47.363,-25.391,-970.215,22.461,-163.086
1575280195.321,-809.082,-321.289,-970.215,-891.602,555.176
1575280195.324,699.219,-420.898,-970.703,952.637,607.422
1575280195.328,-642.090,-192.383,-970.215,-279.785,-89.355
1575280195.332,-1000.000,-189.941,-970.215,-1000.000,-752.930
1575280195.336,-152.832,-398.926,-970.215,-131.836,-301.270
1575280195.340,-917.969,-696.777,-970.215,-958.496,512.695
1575280195.344,939.453,-970.703,-970.703,-931.152,645.508
1575280195.348,-357.910,-968.262,-970.703,-74.219,-33.203
1575280195.352,-1000.000,-962.891,-970.215,-1000.000,-754.883
1575280195.356,-145.020,-966.309,-970.215,-143.555,-424.316
1575280195.360,-963.379,-975.098,-970.215,-973.633,403.809
1575280195.364,-930.664,-849.609,-970.703,-901.367,656.250
1575280195.367,-83.984,-588.867,-970.703,105.957,92.773
1575280195.371,-1000.000,-534.180,-970.703,-1000.000,-689.453
1575280195.375,-181.641,-721.191,-970.215,-283.691,-472.656
1575280195.379,-990.234,-789.062,-970.215,976.074,368.164
1575280195.383,-896.484,-776.855,-970.703,-875.000,682.129
1575280195.387,121.094,-727.539,-970.215,236.816,203.125
1575280195.391,-1000.000,-540.527,-970.215,-1000.000,-634.766
1575280195.395,-383.301,-479.492,-970.703,-491.699,-580.078
1575280195.399,931.152,-537.598,-970.703,884.277,252.441
1575280195.403,-857.422,-409.180,-970.703,-840.820,683.105
1575280195.406,247.070,-78.613,-970.703,229.004,316.406
1575280195.410,-1000.000,262.695,-970.703,-1000.000,-563.965
1575280195.414,-548.828,378.906,-970.215,-702.148,-653.809
1575280195.418,852.539,391.602,-970.215,670.898,187.988
1575280195.422,-829.102,529.785,-970.703,-792.969,719.238
1575280195.426,218.262,711.914,-970.703,258.301,456.055
1575280195.430,-1000.000,841.309,-970.215,-1000.000,-444.336
1575280195.434,-781.250,759.277,-971.191,-902.832,-713.379
1575280195.438,571.289,576.172,-967.773,381.836,93.262
1575280195.442,-774.414,530.762,-967.773,-764.160,686.523
1575280195.446,273.438,649.414,-944.336,458.008,511.230
1575280195.449,-1000.000,854.492,-833.984,-897.949,-316.895
1575280195.453,-969.727,939.453,-386.230,-1000.000,-713.379
1575280195.457,283.203,843.262,-52.246,200.195,1.465
1575280195.461,-751.465,860.352,-540.527,-801.758,663.574
1575280195.465,457.031,992.188,-982.422,700.195,552.246
1575280195.469,-881.348,-997.070,-962.402,-645.020,-234.863
1575280195.473,-1000.000,995.117,-960.938,-1000.000,-747.070
1575280195.477,84.473,-999.512,-973.145,44.434,-154.297
1575280195.481,-804.688,999.512,-970.703,-890.625,591.309
1575280195.485,704.102,999.512,-970.215,955.078,613.281
1575280195.488,-639.160,999.512,-970.215,-275.879,-124.512
1575280195.492,-1000.000,999.512,-970.215,-1000.000,-790.039
1575280195.496,-77.637,999.512,-970.215,-96.680,-294.434
1575280195.500,-899.902,999.512,-970.215,-958.008,545.410
1575280195.504,934.570,-1000.000,-970.703,-921.387,668.945
1575280195.508,-343.262,994.141,-970.215,-18.555,-15.137
1575280195.512,-1000.000,-993.164,-970.215,-1000.000,-716.309
1575280195.516,-143.066,967.773,-970.215,-143.066,-309.082
1575280195.520,-966.797,838.867,-970.215,-978.027,508.789
1575280195.524,-922.363,874.023,-970.703,-888.672,722.168
1575280195.528,-63.477,977.539,-970.703,178.711,150.879
1575280195.531,-1000.000,-985.352,-972.168,-1000.000,-668.457
1575280195.535,-141.602,881.348,-957.031,-188.965,-458.496
1575280195.539,-976.562,456.055,-984.375,-979.980,397.461
1575280195.543,-897.461,221.680,-851.562,-888.672,759.277
1575280195.547,136.230,222.656,-426.270,261.230,272.949
1575280195.551,-1000.000,-1.953,87.402,-1000.000,-599.121
1575280195.555,-293.945,-409.668,588.867,-363.281,-531.250
1575280195.559,974.609,-729.980,859.863,958.496,325.684
1575280195.563,-874.023,-764.160,923.828,-867.188,737.305
1575280195.567,254.883,-424.805,964.355,246.582,337.891
1575280195.571,-1000.000,47.363,996.094,-1000.000,-532.715
1575280195.574,-515.625,234.375,991.211,-591.797,-634.277
1575280195.578,876.465,240.234,-996.582,793.457,198.730
1575280195.582,-836.426,402.832,970.703,-814.941,723.145
1575280195.586,221.191,666.016,833.008,265.137,442.383
1575280195.590,-1000.000,812.012,715.332,-1000.000,-432.617
1575280195.594,-776.855,902.344,677.246,-932.617,-685.547
1575280195.598,585.449,988.281,628.418,341.797,64.941
1575280195.602,-775.879,-991.699,526.855,-754.883,666.992
1575280195.606,211.426,904.785,421.387,409.180,489.258
1575280195.610,-1000.000,722.656,392.090,-919.434,-333.496
1575280195.613,-984.863,611.328,407.227,-1000.000,-704.102
1575280195.617,237.305,825.684,366.211,156.738,-22.949
1575280195.621,-741.699,-978.027,251.465,-781.738,622.070
1575280195.625,395.508,990.234,58.594,614.746,558.594
1575280195.629,-908.691,997.559,-63.965,-738.770,-202.148
1575280195.633,-1000.000,-1000.000,6.836,-1000.000,-755.371
1575280195.637,28.320,999.512,53.711,-12.695,-148.438
1575280195.641,-782.227,999.512,-20.508,-868.652,625.000
1575280195.645,596.680,999.512,-90.332,865.234,620.605
1575280195.649,-763.184,999.512,-22.461,-431.152,-118.164
1575280195.653,-1000.000,999.512,127.441,-1000.000,-730.469
1575280195.656,-116.699,999.512,191.895,-121.582,-250.488
1575280195.660,-894.531,-999.023,95.703,-957.031,553.223
1575280195.664,892.578,990.723,-26.855,-939.941,705.566
1575280195.668,-416.504,998.047,-75.195,-94.727,12.695
1575280195.672,-1000.000,967.773,-58.594,-1000.000,-737.793
1575280195.676,-145.020,576.660,6.348,-139.648,-357.910
1575280195.680,-964.355,124.023,20.508,-978.516,458.984
1575280195.684,-930.176,19.043,16.602,-891.602,685.059
1575280195.688,-93.262,-1.953,94.238,138.672,116.699
1575280195.692,-1000.000,-25.879,234.863,-1000.000,-678.711
1575280195.695,-139.160,-161.621,383.789,-177.246,-467.285
1575280195.699,-978.516,-298.340,523.926,-980.957,384.766
1575280195.703,-894.043,-143.066,592.773,-886.230,711.914
1575280195.707,132.812,17.578,610.840,259.766,205.078
1575280195.711,-1000.000,112.305,673.340,-1000.000,-624.023
1575280195.715,-230.957,164.551,749.512,-307.129,-548.828
1575280195.719,999.512,227.539,742.188,983.887,288.574
1575280195.723,-882.324,508.301,672.363,-875.977,709.961
1575280195.727,259.766,859.863,653.320,254.883,314.941
1575280195.731,-1000.000,-995.117,714.844,-1000.000,-555.664
1575280195.735,-435.547,991.699,776.367,-476.074,-647.461
1575280195.738,924.316,998.047,789.062,888.672,180.176
1575280195.742,-854.004,-1000.000,774.902,-843.262,707.520
1575280195.746,237.793,999.512,758.301,343.262,402.832
1575280195.750,-1000.000,999.512,779.785,-1000.000,-486.816
1575280195.754,-653.320,999.512,812.500,-728.516,-712.402
1575280195.758,734.863,999.512,813.477,650.391,63.477
1575280195.762,-802.734,999.512,773.438,-803.711,634.277
1575280195.766,262.695,999.512,715.332,494.629,471.191
1575280195.770,-1000.000,999.512,660.156,-900.879,-359.863
1575280195.774,-906.738,999.512,632.324,-991.211,-773.438
1575280195.778,389.160,999.512,592.285,332.031,-64.941
1575280195.781,-757.324,999.512,542.969,-799.805,640.625
1575280195.785,422.852,999.512,564.453,666.504,583.984
1575280195.789,-902.344,999.512,577.637,-692.871,-225.586
1575280195.793,-1000.000,999.512,553.223,-1000.000,-774.902
1575280195.797,118.164,999.512,506.836,121.094,-176.758
1575280195.801,-779.297,-999.512,402.344,-857.910,596.191
1575280195.805,615.723,996.094,339.355,879.395,613.770
1575280195.809,-737.305,994.141,362.305,-382.324,-142.578
1575280195.813,-1000.000,-993.164,366.211,-1000.000,-800.293
1575280195.817,-57.617,773.438,247.559,-57.129,-300.781
1575280195.820,-875.488,570.801,627.930,-948.730,541.504
1575280195.824,870.605,611.328,-954.590,-931.152,687.500
1575280195.828,-433.594,530.273,982.910,-36.133,12.207
1575280195.832,-1000.000,439.453,994.629,-1000.000,-751.465
1575280195.836,-146.484,371.582,-1000.000,-140.625,-392.578
1575280195.840,-962.402,287.109,999.512,-978.516,468.750
1575280195.844,-935.059,245.605,999.512,-887.695,719.727
1575280195.848,-110.840,412.109,999.512,170.410,161.133
1575280195.852,-1000.000,450.195,999.512,-1000.000,-684.570
1575280195.856,-139.648,185.547,999.512,-161.133,-501.953
1575280195.860,-976.074,-209.473,999.512,-971.191,385.742
1575280195.863,-897.949,-458.984,999.512,-888.184,715.820
1575280195.867,100.098,-293.457,999.512,259.277,229.980
1575280195.871,-1000.000,-264.648,999.512,-1000.000,-619.141
1575280195.875,-217.773,-446.289,999.512,-263.184,-581.055
1575280195.879,-999.512,-445.312,999.512,-998.047,285.156
1575280195.883,-882.324,-505.859,999.512,-881.836,711.914
1575280195.887,259.766,-658.203,999.512,257.812,315.918
1575280195.891,-1000.000,-845.215,999.512,-1000.000,-551.758
1575280195.895,-404.297,-976.562,999.512,-413.574,-658.203
1575280195.899,940.918,-966.309,999.512,922.852,192.871
1575280195.903,-860.352,-968.262,999.512,-856.445,694.336
1575280195.906,245.605,-971.191,999.512,375.488,405.762
1575280195.910,-1000.000,-970.703,999.512,-1000.000,-481.445
1575280195.914,-571.777,-970.703,999.512,-611.816,-743.652
1575280195.918,821.777,-970.703,999.512,788.574,74.219
1575280195.922,-821.289,-969.727,-1000.000,-840.332,673.340
1575280195.926,291.504,-953.613,996.582,566.895,479.980
1575280195.930,-1000.000,-991.699,995.117,-895.996,-355.957
1575280195.934,-828.613,-726.074,-997.559,-881.348,-761.719
1575280195.938,514.160,-140.625,834.961,546.875,5.859
1575280195.942,-774.414,302.246,610.352,-857.910,729.492
1575280195.945,441.895,683.105,556.152,807.617,629.883
1575280195.949,-899.902,942.383,541.016,-541.016,-199.219
1575280195.953,-1000.000,998.535,443.359,-1000.000,-773.438
1575280195.957,178.711,961.914,309.082,292.969,-117.676
1575280195.961,-778.809,969.238,226.562,-891.602,678.223
1575280195.965,626.465,999.023,201.660,995.605,656.738
1575280195.969,-727.051,995.117,211.426,-183.594,-140.137
1575280195.973,-1000.000,984.375,201.660,-1000.000,-789.062
1575280195.977,2.441,899.902,124.023,88.867,-237.793
1575280195.981,-870.117,426.758,35.645,-925.293,585.449
1575280195.985,881.348,-270.508,17.090,-930.176,701.660
1575280195.988,-401.855,-700.195,38.574,58.594,23.926
1575280195.992,-1000.000,-942.383,35.645,-1000.000,-763.672
1575280195.996,-147.461,-965.820,-40.039,-106.934,-402.344
1575280196.000,-959.961,-956.543,-142.578,-966.309,465.332
1575280196.004,-937.988,-969.238,-182.129,-891.113,699.707
1575280196.008,-121.094,-592.285,-174.316,211.914,96.191
1575280196.012,-1000.000,-69.336,-208.496,-1000.000,-728.516
1575280196.016,-141.113,150.391,-298.828,-166.504,-483.398
1575280196.020,-973.145,634.277,-367.188,-968.262,417.969
1575280196.024,-901.855,-975.098,-357.422,-887.207,752.930
1575280196.027,66.895,987.305,-293.457,257.324,229.492
1575280196.031,-1000.000,993.652,-240.234,-1000.000,-635.254
1575280196.035,-210.449,-999.023,-270.508,-223.145,-558.594
1575280196.039,999.023,999.512,-339.355,-983.398,300.781
1575280196.043,-882.812,999.512,-357.422,-885.742,718.262
1575280196.047,260.254,999.512,-326.660,274.414,323.242
1575280196.051,-1000.000,999.512,-278.320,-1000.000,-576.660
1575280196.055,-423.340,999.512,-258.789,-341.797,-657.715
1575280196.059,931.152,999.512,-275.391,958.008,231.445
1575280196.063,-856.445,999.512,-271.484,-872.070,732.422
1575280196.067,242.188,999.512,-227.539,429.688,411.621
1575280196.070,-1000.000,999.512,-176.270,-1000.000,-462.402
1575280196.074,-604.492,999.512,-174.316,-543.945,-727.051
1575280196.078,791.016,999.512,-233.887,862.793,84.473
1575280196.082,-815.430,999.512,-257.324,-864.746,708.496
1575280196.086,247.559,999.512,-212.402,616.699,521.973
1575280196.090,-1000.000,999.512,-159.668,-891.113,-342.285
1575280196.094,-834.473,999.512,-163.086,-793.945,-762.207
1575280196.098,493.652,999.512,-229.980,680.176,-14.648
1575280196.102,-769.043,999.512,-266.113,-886.230,681.152
1575280196.106,411.621,999.512,-217.773,844.238,606.445
1575280196.110,-917.969,999.512,-157.227,-520.996,-198.242
1575280196.113,-1000.000,999.512,-135.742,-1000.000,-762.207
1575280196.117,187.500,999.512,-140.137,403.809,-119.141
1575280196.121,-775.879,-1000.000,-137.695,-905.762,661.621
1575280196.125,620.605,995.605,-81.055,-979.004,661.133
1575280196.129,-738.770,-998.535,14.648,-141.113,-84.961
1575280196.133,-1000.000,980.469,61.523,-1000.000,-755.859
1575280196.137,40.039,838.867,19.531,184.082,-263.184
1575280196.141,-863.281,704.102,-22.949,-920.898,586.426
1575280196.145,876.465,683.105,16.113,-922.852,741.211
1575280196.149,-402.832,696.289,98.633,115.234,23.926
1575280196.152,-1000.000,640.625,147.461,-1000.000,-755.371
1575280196.156,-128.418,503.906,150.879,2.930,-375.977
1575280196.160,-958.496,395.508,144.531,-939.941,510.254
1575280196.164,-935.059,400.391,179.199,-902.344,749.512
1575280196.168,-101.074,460.938,264.160,261.230,138.672
1575280196.172,-1000.000,453.613,336.914,-1000.000,-704.102
1575280196.176,-137.695,321.777,346.680,-146.484,-476.562
1575280196.180,-979.980,180.664,321.289,-958.984,446.289
1575280196.184,-889.160,158.691,354.004,-889.160,782.227
1575280196.188,134.766,216.797,453.125,258.789,278.809
1575280196.192,-1000.000,230.957,530.762,-1000.000,-628.906
1575280196.195,-155.762,113.770,538.086,-168.945,-589.355
1575280196.199,-974.121,-42.969,515.137,-969.727,312.988
1575280196.203,-891.602,-72.754,559.570,-886.719,726.074
1575280196.207,263.672,-10.254,632.324,338.867,320.801
1575280196.211,-1000.000,-0.977,654.785,-1000.000,-569.336
1575280196.215,-346.680,-114.746,630.859,-204.590,-682.617
1575280196.219,969.238,-270.020,581.055,-979.980,210.449
1575280196.223,-871.094,-332.520,569.336,-902.344,775.879
1575280196.227,251.953,-301.758,606.934,550.781,461.426
1575280196.231,-1000.000,-285.645,626.953,-1000.000,-457.520
1575280196.235,-542.480,-360.840,616.211,-401.855,-701.660
1575280196.238,855.957,-492.188,574.707,981.445,137.207
1575280196.242,-828.613,-565.918,535.156,-930.664,734.375
1575280196.246,242.188,-539.062,564.453,776.367,512.695
1575280196.250,-1000.000,-490.234,597.168,-792.480,-368.652
1575280196.254,-828.613,-559.082,584.961,-633.301,-793.945
1575280196.258,502.441,-731.934,554.688,902.344,-14.160
1575280196.262,-767.090,-822.266,530.273,-952.637,724.609
1575280196.266,377.441,-815.918,555.176,949.219,607.910
1575280196.270,-930.664,-807.129,615.234,-428.711,-250.000
1575280196.274,-1000.000,-894.531,637.695,-953.125,-811.523
1575280196.277,155.762,-975.586,606.445,600.098,-166.992
1575280196.281,-758.789,-968.262,576.172,-926.270,634.277
1575280196.285,539.062,-968.750,555.176,-969.238,651.855
1575280196.289,-816.895,-970.703,555.176,-128.906,-162.598
1575280196.293,-1000.000,-970.215,497.070,-1000.000,-871.094
1575280196.297,-24.902,-970.215,407.227,246.582,-315.918
1575280196.301,-847.656,-970.215,440.430,-911.133,590.820
1575280196.305,798.340,-970.215,548.828,-935.547,726.562
1575280196.309,-528.320,-970.215,634.766,70.312,-22.949
1575280196.313,-1000.000,-970.215,692.871,-1000.000,-836.426
1575280196.317,-153.320,-970.215,729.004,-5.371,-414.062
1575280196.320,-951.172,-970.703,747.070,-942.383,544.434
1575280196.324,-967.285,-970.703,779.297,-903.809,794.922
1575280196.328,-192.871,-970.215,847.656,221.680,117.188
1575280196.332,-1000.000,-970.703,951.172,-1000.000,-827.148
1575280196.336,-140.137,-970.703,-994.141,-156.738,-593.750
1575280196.340,-971.680,-970.215,965.332,-965.820,434.082
1575280196.344,-906.738,-970.215,949.707,-886.230,814.941
1575280196.348,23.438,-970.703,982.910,254.883,201.660
1575280196.352,-1000.000,-970.215,976.074,-1000.000,-760.254
1575280196.356,-166.504,-970.215,955.078,-171.875,-634.277
1575280196.359,-988.281,-970.703,907.227,-965.820,356.934
1575280196.363,-888.184,-970.215,869.629,-888.184,819.824
1575280196.367,246.094,-970.703,869.629,272.461,379.883
1575280196.371,-1000.000,-970.703,854.004,-1000.000,-611.816
1575280196.375,-372.559,-970.215,819.824,-214.355,-732.422
1575280196.379,954.102,-970.215,755.859,-988.281,241.699
1575280196.383,-865.723,-970.215,697.754,-890.137,846.191
1575280196.387,248.535,-970.215,668.945,419.434,511.719
1575280196.391,-1000.000,-970.215,639.160,-1000.000,-533.203
1575280196.395,-560.059,-970.215,618.652,-412.598,-833.496
1575280196.399,840.820,-970.215,570.312,943.848,137.207
1575280196.402,-826.172,-970.703,513.184,-880.371,820.801
1575280196.406,214.355,-970.215,512.695,578.613,606.445
1575280196.410,-1000.000,-970.215,528.809,-976.074,-405.273
1575280196.414,-810.547,-970.215,529.297,-653.809,-894.531
1575280196.418,520.996,-970.215,505.371,813.965,-1.465
1575280196.422,-766.602,-970.215,487.793,-881.348,807.617
1575280196.426,338.379,-970.215,534.180,741.211,698.242
1575280196.430,-946.289,-970.215,661.621,-688.965,-273.926
1575280196.434,-1000.000,-970.215,805.176,-985.840,-906.738
1575280196.438,141.113,-970.215,934.082,468.262,-165.527
1575280196.442,-750.488,-970.703,-999.023,-874.023,719.238
1575280196.445,481.934,-970.215,997.070,900.879,706.543
1575280196.449,-851.074,-970.215,998.535,-363.281,-175.293
1575280196.453,-1000.000,-970.215,999.512,-1000.000,-957.520
1575280196.457,-73.730,-970.215,999.512,141.602,-365.234
1575280196.461,-823.730,-970.215,999.512,-898.926,629.395
1575280196.465,691.895,-970.215,-997.559,-982.910,798.828
1575280196.469,-673.340,-970.215,965.820,-120.117,8.301
1575280196.473,-1000.000,-970.215,-962.891,-1000.000,-890.137
1575280196.477,-186.523,-970.703,722.656,-106.445,-446.777
1575280196.481,-873.535,-970.703,-357.422,-953.125,566.406
1575280196.484,771.973,-970.215,-968.750,-920.410,803.711
1575280196.488,-592.285,-970.703,-950.684,-17.090,89.844
