timestamps,TP9,AF7,AF8,TP10,Right AUX
1574477776.065,27.832,47.852,26.855,8.789,50.781
1574477776.069,2.930,35.645,28.809,-3.906,22.461
1574477776.073,-29.297,22.949,28.809,-22.949,14.648
1574477776.077,-25.391,22.461,36.133,-17.090,14.648
1574477776.081,-7.324,25.391,40.527,-8.789,-27.344
1574477776.085,-10.254,31.738,39.551,-19.531,-2.441
1574477776.088,-18.555,36.133,40.039,-24.414,-8.301
1574477776.092,-16.602,37.109,34.180,-20.996,2.930
1574477776.096,-17.090,31.250,27.832,-30.273,7.324
1574477776.100,-8.789,24.414,20.508,-20.020,-21.484
1574477776.104,-6.348,27.832,16.602,-5.371,57.617
1574477776.108,-16.113,34.668,20.996,-4.395,57.129
1574477776.112,-16.602,39.062,21.484,-27.832,-15.625
1574477776.116,-5.859,39.062,23.926,-32.227,23.438
1574477776.120,-23.438,34.180,33.203,-20.996,52.734
1574477776.124,-30.762,31.738,37.598,-11.719,12.695
1574477776.128,-25.391,27.344,36.621,-22.461,-6.348
1574477776.131,-34.180,27.344,35.645,-48.340,18.555
1574477776.135,-25.391,32.227,25.879,-40.039,46.387
1574477776.139,-7.812,24.902,17.578,-28.320,34.180
1574477776.143,1.465,21.484,19.531,-20.996,-5.371
1574477776.147,0.488,35.645,23.438,-16.113,-8.301
1574477776.151,1.465,46.875,27.832,-18.555,-24.414
1574477776.155,9.766,45.898,29.785,-21.484,-5.859
1574477776.159,5.371,39.551,29.785,-17.090,10.742
1574477776.163,-0.488,36.621,27.344,-4.395,22.949
1574477776.167,2.441,34.668,30.273,7.324,21.484
1574477776.171,-12.695,26.855,35.645,0.488,-45.410
1574477776.174,-21.973,20.020,32.227,-8.789,-36.621
1574477776.178,-9.277,16.113,29.785,0.000,55.176
1574477776.182,-4.883,20.508,26.855,-6.348,42.969
1574477776.186,-6.348,33.691,27.832,-14.648,0.977
1574477776.190,-20.508,39.551,35.156,-18.066,-1.953
1574477776.194,-21.484,36.133,43.945,-11.719,-12.207
1574477776.198,-4.883,31.250,39.062,-18.066,36.621
1574477776.202,-13.184,24.414,30.762,-14.160,14.648
1574477776.206,-30.762,21.484,29.785,-9.766,10.254
1574477776.210,-37.598,21.973,25.391,-28.320,19.043
1574477776.213,-25.879,23.438,28.320,-17.578,-12.695
1574477776.217,-13.184,20.508,37.598,-1.953,43.945
1574477776.221,-20.508,18.555,40.039,-17.090,73.730
1574477776.225,-29.785,27.832,34.668,-19.531,83.008
1574477776.229,-30.762,32.715,27.832,-21.973,35.156
1574477776.233,-35.156,28.320,24.902,-36.133,-20.020
1574477776.237,-24.414,27.344,20.508,-25.879,7.812
1574477776.241,-3.418,26.855,19.531,-7.812,49.805
1574477776.245,0.000,25.879,28.809,-16.602,15.137
1574477776.249,-15.625,27.344,39.551,-32.227,21.484
1574477776.253,-21.484,32.715,37.109,-24.902,54.199
1574477776.256,-14.160,34.668,29.297,5.371,37.598
1574477776.260,-0.977,36.621,30.273,8.789,40.039
1574477776.264,-0.488,30.273,29.297,-11.719,42.480
1574477776.268,-19.043,28.320,20.996,-12.207,40.527
1574477776.272,-26.855,27.832,27.832,-7.812,17.090
1574477776.276,-11.719,21.484,37.598,0.000,45.898
1574477776.280,-0.977,28.320,24.902,8.789,139.648
1574477776.284,3.906,32.715,24.414,11.719,76.172
1574477776.288,-8.301,35.156,29.297,4.395,-12.695
1574477776.292,-23.926,34.668,23.926,4.395,11.230
1574477776.296,-21.484,29.785,30.762,2.441,19.043
1574477776.299,-5.859,27.344,29.297,14.160,-6.836
1574477776.303,10.742,27.832,18.066,10.742,-38.574
1574477776.307,14.160,25.391,23.926,-8.789,26.367
1574477776.311,7.812,27.832,30.762,-16.113,61.523
1574477776.315,0.488,39.062,29.785,-20.508,-14.648
1574477776.319,2.930,37.598,26.367,1.465,25.391
1574477776.323,2.441,26.855,24.414,26.367,46.387
1574477776.327,3.906,22.461,20.020,-2.930,0.488
1574477776.331,-3.418,24.902,28.320,-26.367,29.297
1574477776.335,-14.648,31.738,34.668,-18.555,23.438
1574477776.338,-6.348,32.715,22.949,-21.973,59.082
1574477776.342,1.953,29.785,23.926,-5.371,65.430
1574477776.346,-7.812,29.297,31.738,-2.930,11.230
1574477776.350,-18.066,28.809,33.691,-19.043,-4.883
1574477776.354,-9.766,27.832,33.691,-23.926,-24.414
1574477776.358,1.465,23.438,28.809,-13.184,-35.645
1574477776.362,1.953,24.414,32.227,12.695,36.621
1574477776.366,-7.812,28.809,39.062,-8.789,52.246
1574477776.370,-8.789,27.344,34.668,-23.926,0.488
1574477776.374,-11.230,27.344,26.367,-8.301,29.297
1574477776.378,-21.484,23.926,28.320,-2.441,57.129
1574477776.381,-22.461,20.508,38.574,-3.418,53.223
1574477776.385,-22.949,22.949,38.574,-4.883,49.316
1574477776.389,-31.250,21.973,28.320,5.371,25.879
1574477776.393,-29.297,23.438,28.320,6.836,11.230
1574477776.397,-23.926,26.367,37.598,-10.742,29.785
1574477776.401,-21.973,20.508,43.457,-3.418,23.438
1574477776.405,-15.137,21.484,40.527,3.418,53.711
1574477776.409,-12.207,28.809,29.785,-8.789,47.363
1574477776.413,-5.371,29.785,25.879,-16.602,27.832
1574477776.417,-5.859,28.809,24.414,-12.695,45.898
1574477776.420,-8.301,35.645,22.949,3.418,73.242
1574477776.424,0.488,40.039,23.926,-0.977,76.660
1574477776.428,-2.930,36.133,19.043,-37.109,54.688
1574477776.432,-11.719,36.133,19.043,-51.270,78.125
1574477776.436,-11.230,38.086,23.438,-31.250,47.363
1574477776.440,-2.930,39.062,20.508,2.441,-1.465
1574477776.444,3.418,39.062,19.043,17.090,-0.977
1574477776.448,0.488,41.504,15.625,10.254,24.414
1574477776.452,-12.207,37.598,14.160,8.789,53.223
1574477776.456,-8.789,25.391,21.484,11.230,63.477
1574477776.460,-3.418,22.949,30.762,28.320,-13.184
1574477776.463,-11.719,32.715,39.062,41.016,-70.312
1574477776.467,-23.926,29.785,40.527,20.996,8.789
1574477776.471,-27.344,7.812,36.621,13.184,47.363
1574477776.475,-5.371,5.859,36.621,29.785,40.527
1574477776.479,17.578,25.391,27.344,32.227,53.223
1574477776.483,13.184,37.598,18.555,22.461,35.156
1574477776.487,2.930,49.316,17.090,0.977,83.496
1574477776.491,-0.977,56.152,14.648,3.906,101.074
1574477776.495,1.953,59.570,14.648,8.301,38.086
1574477776.499,14.160,62.500,13.184,0.000,-12.207
1574477776.503,31.738,62.988,9.277,7.812,11.719
1574477776.506,34.180,66.895,3.418,-5.859,75.684
1574477776.510,29.785,72.754,-4.395,-11.719,96.191
1574477776.514,21.973,74.707,-5.859,14.648,37.598
1574477776.518,19.043,75.684,-6.836,25.391,6.836
1574477776.522,29.785,77.148,-9.277,19.531,18.066
1574477776.526,34.180,79.590,-9.766,4.883,-16.113
1574477776.530,32.227,84.473,-13.672,-16.602,7.324
1574477776.534,34.668,86.426,-15.137,-5.859,3.418
1574477776.538,32.227,86.914,-12.207,3.906,0.000
1574477776.542,35.156,83.496,-15.137,10.254,39.062
1574477776.545,38.086,79.102,-14.648,12.207,8.301
1574477776.549,21.484,81.543,-13.672,0.488,15.137
1574477776.553,16.602,79.590,-10.254,12.695,24.902
1574477776.557,14.648,75.684,-6.836,14.648,0.488
1574477776.561,13.672,74.707,-2.930,6.348,30.273
1574477776.565,20.996,72.266,-7.812,-10.742,53.711
1574477776.569,6.836,66.895,-19.531,-21.973,4.883
1574477776.573,-4.883,69.336,-5.371,0.488,-44.434
1574477776.577,6.348,77.148,14.648,9.766,-35.645
1574477776.581,23.926,72.754,19.043,-16.113,-9.277
1574477776.585,20.996,66.895,19.043,-27.832,-13.672
1574477776.588,6.836,65.430,16.113,-23.926,-38.574
1574477776.592,3.906,62.988,10.742,-34.180,-12.207
1574477776.596,0.488,64.453,7.812,-42.480,32.715
1574477776.600,4.395,62.012,8.301,-32.715,56.641
1574477776.604,21.973,59.570,11.719,-27.832,43.457
1574477776.608,28.809,53.711,14.648,-2.930,33.203
1574477776.612,19.531,48.340,5.859,32.715,44.434
1574477776.616,3.418,49.316,7.812,4.883,41.016
1574477776.620,2.441,55.664,19.043,-25.879,27.344
1574477776.624,11.719,62.012,16.602,-23.438,42.480
1574477776.627,9.277,61.035,11.719,-32.715,13.672
1574477776.631,5.371,58.594,10.254,-30.762,-9.277
1574477776.635,1.953,52.246,7.324,-19.043,-14.648
1574477776.639,11.719,47.363,14.160,-7.812,-8.301
1574477776.643,22.461,48.340,20.996,26.367,5.859
1574477776.647,14.160,50.293,14.160,24.414,17.090
1574477776.651,-1.953,51.758,23.438,-5.859,4.883
1574477776.655,-5.859,43.457,30.273,-7.324,41.992
1574477776.659,2.930,38.574,26.367,4.395,91.309
1574477776.663,0.977,31.738,29.785,30.273,60.059
1574477776.667,-6.836,25.391,31.738,20.996,18.066
1574477776.670,-17.090,33.203,35.645,-0.977,-8.789
1574477776.674,-15.137,40.039,39.062,8.789,15.137
1574477776.678,-13.672,43.945,26.367,26.367,74.707
1574477776.682,-15.625,42.969,16.602,24.902,31.738
1574477776.686,-23.926,36.621,26.855,9.766,22.949
1574477776.690,-34.180,30.762,32.715,-2.441,71.289
1574477776.694,-39.062,28.809,29.785,-16.602,29.785
1574477776.698,-39.062,30.762,38.086,-4.883,-0.488
1574477776.702,-21.484,26.855,41.504,23.438,51.270
1574477776.706,5.859,22.949,42.480,11.719,11.719
1574477776.710,8.301,25.391,44.434,-3.418,-50.293
1574477776.713,-21.973,27.344,39.551,-10.742,-25.391
1574477776.717,-40.527,20.020,40.527,-28.809,30.762
1574477776.721,-24.902,20.996,36.621,-25.879,20.508
1574477776.725,-8.301,33.691,30.762,-11.719,53.711
1574477776.729,-28.809,32.227,42.480,-28.320,31.250
1574477776.733,-44.434,27.344,57.129,-26.855,-16.602
1574477776.737,-32.715,20.996,49.805,-11.230,52.734
1574477776.741,-20.020,16.113,39.062,-6.348,45.410
1574477776.745,-13.184,20.996,41.016,-3.418,20.020
1574477776.749,-22.949,24.902,47.852,-22.949,65.430
1574477776.752,-24.414,25.391,50.293,-20.020,32.715
1574477776.756,-16.602,17.090,40.039,-10.254,13.184
1574477776.760,-19.531,9.277,31.738,-2.930,47.363
1574477776.764,-20.996,16.113,27.832,-1.953,29.785
1574477776.768,-27.832,20.020,14.648,7.324,33.203
1574477776.772,-47.363,14.648,21.484,-0.488,-10.254
1574477776.776,-60.547,15.625,36.133,-31.250,6.348
1574477776.780,-45.410,23.926,40.527,-11.230,62.988
1574477776.784,-28.809,28.320,41.016,0.977,24.902
1574477776.788,-29.785,20.508,34.668,-20.020,-38.574
1574477776.792,-29.785,18.555,36.133,-13.184,-29.785
1574477776.795,-23.438,19.531,44.434,-5.859,-25.879
1574477776.799,-11.719,17.090,35.156,-12.695,15.625
1574477776.803,-4.395,19.043,17.090,-3.418,-0.977
1574477776.807,-14.160,18.066,14.648,-5.371,-5.371
1574477776.811,-31.738,16.113,22.461,0.977,59.570
1574477776.815,-14.160,16.602,37.598,-5.859,59.082
1574477776.819,2.441,10.742,42.480,-14.648,33.203
1574477776.823,-8.301,6.836,39.551,-16.113,87.402
1574477776.827,-15.625,11.230,46.875,-1.953,75.195
1574477776.831,-25.391,20.508,41.504,4.883,49.316
1574477776.835,-27.344,24.902,34.668,-2.441,23.926
1574477776.838,-20.508,17.578,30.273,11.230,6.348
1574477776.842,-24.902,12.695,26.855,9.277,47.852
1574477776.846,-35.156,13.672,25.391,-7.812,32.715
1574477776.850,-38.574,15.625,21.973,2.441,47.363
1574477776.854,-32.227,16.602,24.902,-0.488,36.621
1574477776.858,-25.391,13.672,27.832,-19.043,46.875
1574477776.862,-24.902,17.578,27.832,-10.742,38.086
1574477776.866,-17.578,24.902,38.574,-2.441,-3.418
1574477776.870,-3.906,32.715,46.875,-7.812,-3.906
1574477776.874,-16.113,24.414,43.457,-5.859,-14.160
1574477776.877,-24.414,16.113,34.180,-4.883,-10.254
1574477776.881,-11.719,18.066,26.855,-2.930,8.301
1574477776.885,-8.789,14.160,35.645,5.859,-20.508
1574477776.889,-19.043,10.254,37.598,8.789,8.789
1574477776.893,-32.715,12.695,25.879,9.277,34.668
1574477776.897,-36.133,12.695,16.602,4.883,21.973
1574477776.901,-21.973,9.766,23.926,10.254,42.969
1574477776.905,-18.066,16.113,32.227,19.043,-25.391
1574477776.909,-35.645,14.160,35.156,11.230,-35.156
1574477776.913,-44.922,11.230,41.504,-8.301,22.949
1574477776.917,-31.738,13.672,43.457,-7.812,6.836
1574477776.920,-11.719,11.230,34.668,14.648,-12.695
1574477776.924,-13.184,8.301,29.297,34.180,-5.371
1574477776.928,-34.180,3.906,34.180,23.926,22.949
1574477776.932,-55.664,0.000,37.109,8.301,-10.254
1574477776.936,-52.734,5.371,32.715,26.367,-8.789
1574477776.940,-23.438,8.789,27.832,37.109,74.219
1574477776.944,-13.672,8.301,20.996,28.320,72.266
1574477776.948,-23.926,10.254,22.461,-0.977,15.625
1574477776.952,-37.109,12.695,41.992,-18.555,-21.484
1574477776.956,-36.621,18.066,46.875,0.488,-37.598
1574477776.959,-28.320,18.066,37.598,22.949,14.648
1574477776.963,-20.020,21.484,40.039,15.625,41.992
1574477776.967,-24.414,19.531,39.551,-0.977,38.086
1574477776.971,-38.086,11.719,35.645,-5.371,70.312
1574477776.975,-34.180,13.184,26.855,16.113,47.852
1574477776.979,-19.043,9.766,28.809,43.945,34.180
1574477776.983,-18.066,6.348,30.762,25.391,16.602
1574477776.987,-25.391,9.766,25.391,-1.953,8.789
1574477776.991,-44.434,17.578,30.273,-6.348,16.113
1574477776.995,-54.199,18.555,37.598,9.766,-4.883
1574477776.999,-36.133,16.113,40.039,19.531,9.766
1574477777.002,-25.879,17.578,38.086,19.531,8.789
1574477777.006,-25.879,20.996,41.504,20.996,11.230
1574477777.010,-31.250,29.785,38.574,18.066,48.340
1574477777.014,-33.691,28.809,31.738,16.113,22.461
1574477777.018,-26.855,21.973,34.180,20.508,-8.301
1574477777.022,-5.859,23.926,19.043,20.996,82.520
1574477777.026,12.695,25.879,22.949,20.508,99.121
1574477777.030,-7.812,15.137,46.387,12.695,-33.691
1574477777.034,-36.133,8.789,56.152,-5.371,-3.418
1574477777.038,-25.391,14.160,45.898,16.602,-22.949
1574477777.042,3.418,29.297,45.898,57.617,-42.480
1574477777.045,-1.953,36.133,55.176,48.340,21.973
1574477777.049,-29.297,22.949,35.645,10.742,-28.809
1574477777.053,-41.016,20.020,21.484,2.930,-72.266
1574477777.057,-30.273,20.996,28.809,9.277,-44.434
1574477777.061,-11.230,27.344,37.109,22.949,31.250
1574477777.065,-18.066,23.438,38.086,14.160,63.477
1574477777.069,-24.902,18.066,44.434,1.953,26.367
1574477777.073,-18.555,20.996,50.781,0.488,23.438
1574477777.077,-16.602,21.973,45.410,-5.859,14.648
1574477777.081,0.000,26.367,40.039,15.137,13.184
1574477777.084,-3.418,25.879,6.836,22.461,105.469
1574477777.088,-33.203,23.926,-9.766,-2.930,68.848
1574477777.092,-41.504,26.367,26.367,-16.602,5.371
1574477777.096,-28.809,30.762,41.504,-4.395,-22.949
1574477777.100,-15.625,28.320,35.156,24.902,2.441
1574477777.104,-18.066,20.020,36.621,27.832,84.473
1574477777.108,-21.973,19.043,46.875,3.418,75.195
1574477777.112,-11.230,28.809,41.504,3.906,72.754
1574477777.116,-16.602,27.344,24.414,-0.488,61.035
1574477777.120,-21.973,20.996,28.809,-6.348,16.113
1574477777.124,-8.301,23.926,40.039,-4.883,-3.418
1574477777.127,-22.461,20.508,37.598,-7.324,2.930
1574477777.131,-27.344,15.137,28.320,-13.184,51.270
1574477777.135,-13.672,16.113,18.555,10.742,-1.953
1574477777.139,-22.949,17.578,22.461,21.484,15.625
1574477777.143,-21.973,25.879,32.227,3.906,95.215
1574477777.147,-17.090,28.809,19.043,-0.977,38.574
1574477777.151,-30.273,27.344,13.672,-3.418,-35.645
1574477777.155,-28.809,27.832,37.109,3.418,-58.105
1574477777.159,-9.277,26.855,40.527,4.883,-59.570
1574477777.163,-1.953,24.414,23.438,13.672,-20.996
1574477777.166,-1.465,20.020,25.879,10.742,15.625
1574477777.170,-14.160,14.648,43.457,-2.930,42.969
1574477777.174,-29.297,14.160,29.785,4.883,48.340
1574477777.178,-6.348,23.438,21.973,20.508,70.312
1574477777.182,-3.906,23.438,46.875,45.410,57.129
1574477777.186,-24.902,17.578,48.340,34.180,16.602
1574477777.190,-21.484,18.555,34.668,-11.230,31.738
1574477777.194,-12.695,21.484,28.320,-16.113,-9.277
1574477777.198,-9.766,23.926,32.227,10.742,-10.742
1574477777.202,-6.836,28.809,30.762,39.062,-22.461
1574477777.206,0.000,22.949,11.230,30.273,-7.324
1574477777.209,-12.695,15.137,17.090,0.488,22.461
1574477777.213,-29.297,26.855,36.621,-10.254,17.090
1574477777.217,-21.973,28.809,40.039,2.930,12.695
1574477777.221,-5.371,30.273,23.926,11.719,12.695
1574477777.225,1.465,33.691,14.160,9.766,60.547
1574477777.229,-7.812,33.691,11.230,-9.766,1.953
1574477777.233,-20.508,37.598,0.000,-29.785,-12.695
1574477777.237,-12.207,32.227,9.766,0.488,51.758
1574477777.241,7.324,27.832,22.461,21.973,22.461
1574477777.245,1.953,34.668,33.203,11.719,29.297
1574477777.249,-24.902,41.504,37.109,-1.953,34.668
1574477777.252,-34.180,47.852,35.156,-14.160,16.113
1574477777.256,-12.207,45.898,17.090,-0.488,74.219
1574477777.260,14.160,41.992,1.953,35.156,55.664
1574477777.264,14.160,41.016,-7.812,15.625,11.230
1574477777.268,1.465,41.016,-7.812,-11.719,14.160
1574477777.272,-9.277,30.273,26.855,-29.297,-14.648
1574477777.276,-16.602,22.949,41.016,-41.504,-4.395
1574477777.280,-15.625,36.621,20.996,-0.488,20.508
1574477777.284,-5.371,38.574,11.719,15.625,-12.207
1574477777.288,-6.836,34.668,26.855,-26.367,4.883
1574477777.291,-20.508,33.203,13.672,-42.969,61.035
1574477777.295,-19.531,30.762,0.977,-23.438,41.016
1574477777.299,-13.184,29.785,22.949,-10.742,-2.930
1574477777.303,-18.555,25.391,34.668,-6.348,49.316
1574477777.307,-26.367,20.996,41.504,-10.254,106.445
1574477777.311,-30.762,19.531,30.762,-13.672,109.375
1574477777.315,-33.203,20.020,15.137,-10.742,41.504
1574477777.319,-22.949,24.902,24.414,0.488,8.301
1574477777.323,-6.836,26.855,10.254,15.625,61.523
1574477777.327,-11.230,20.996,-2.930,-1.465,33.203
1574477777.331,-18.555,26.855,19.531,-20.020,25.879
1574477777.334,-17.090,29.785,41.016,-18.555,41.992
1574477777.338,-10.742,17.578,29.297,-17.578,35.156
1574477777.342,-0.977,11.719,10.742,-0.977,7.812
1574477777.346,5.859,23.438,24.414,1.953,-6.836
1574477777.350,-8.301,27.344,37.598,-14.160,59.082
1574477777.354,-23.926,22.949,26.855,-24.902,29.785
1574477777.358,-11.719,19.531,4.395,-26.855,2.930
1574477777.362,3.906,23.438,13.672,-3.418,26.855
1574477777.366,0.977,36.133,25.391,10.742,31.250
1574477777.370,2.930,41.504,15.625,4.883,14.648
1574477777.374,19.531,29.297,8.301,-3.906,-26.855
1574477777.377,21.484,25.391,22.461,-16.113,9.277
1574477777.381,6.836,36.133,41.504,-33.203,41.016
1574477777.385,-11.719,40.039,38.086,-46.387,19.043
1574477777.389,-15.625,36.133,33.691,-44.434,49.805
1574477777.393,-18.066,41.016,13.672,-53.223,5.371
1574477777.397,-29.297,36.621,-1.465,-51.270,-34.668
1574477777.401,-23.926,35.156,32.227,-28.809,19.043
1574477777.405,-45.410,25.391,59.082,-55.664,30.273
1574477777.409,-65.430,11.230,55.176,-73.242,61.523
1574477777.413,-65.430,16.602,46.875,-67.871,70.312
1574477777.416,-78.125,7.324,46.875,-77.637,2.441
1574477777.420,-77.637,-2.930,50.781,-57.129,0.000
1574477777.424,-82.520,0.977,53.711,-57.617,23.926
1574477777.428,-95.215,-1.953,40.527,-75.684,32.715
1574477777.432,-102.051,-4.883,39.551,-80.566,66.895
1574477777.436,-100.586,-3.418,44.922,-68.359,75.195
1574477777.440,-89.844,-16.113,58.594,-51.758,30.762
1574477777.444,-96.680,-22.949,56.641,-41.016,61.035
1574477777.448,-99.121,-12.695,37.109,-42.480,62.988
1574477777.452,-94.238,-19.531,56.152,-71.777,42.480
1574477777.456,-86.914,-31.250,76.172,-83.008,-1.953
1574477777.459,-54.688,-24.414,65.918,-33.203,-30.762
1574477777.463,-43.457,-34.668,36.621,-4.883,-10.742
1574477777.467,-44.434,-32.227,23.438,-27.832,-5.859
1574477777.471,-41.016,-10.254,36.621,-20.020,26.855
1574477777.475,-39.551,-16.602,58.594,-12.207,62.988
1574477777.479,-30.273,-28.320,63.965,-22.461,61.523
1574477777.483,-20.996,-18.066,46.387,-6.348,61.523
1574477777.487,-27.344,-15.137,53.223,-10.254,29.297
1574477777.491,-45.898,-16.602,58.594,-30.273,26.367
1574477777.495,-42.969,-15.625,52.246,-20.020,30.273
1574477777.498,-7.812,-10.254,39.551,29.785,-26.855
1574477777.502,21.484,3.906,28.320,57.129,-4.395
1574477777.506,9.277,0.977,20.996,8.301,48.828
1574477777.510,-12.207,-5.371,23.926,-8.301,18.555
1574477777.514,-3.418,7.324,22.461,11.230,-1.465
1574477777.518,5.859,13.184,37.598,8.789,46.875
1574477777.522,17.090,12.695,43.945,20.020,80.566
1574477777.526,26.855,11.719,23.438,23.438,43.945
1574477777.530,7.324,15.137,27.344,4.395,-26.855
1574477777.534,4.883,32.227,43.457,3.906,6.836
1574477777.538,16.602,26.367,41.504,29.785,38.086
1574477777.541,20.996,16.113,34.668,42.480,30.273
1574477777.545,17.578,20.020,24.414,24.414,52.734
1574477777.549,2.441,21.484,14.648,12.207,45.898
1574477777.553,-5.859,13.184,21.484,25.391,32.227
1574477777.557,7.812,9.766,27.832,46.875,53.223
1574477777.561,17.090,11.230,29.297,44.922,42.969
1574477777.565,10.254,18.066,29.785,30.273,25.391
1574477777.569,11.230,28.320,25.879,24.414,23.438
1574477777.573,15.625,29.785,31.738,31.250,-25.879
1574477777.577,13.184,27.344,37.109,34.668,-53.223
1574477777.581,9.766,26.855,19.531,64.453,2.930
1574477777.584,7.324,24.414,17.090,61.523,-32.715
1574477777.588,1.953,21.973,37.598,14.648,-45.410
1574477777.592,-18.555,22.949,34.180,4.395,-10.742
1574477777.596,-9.277,21.973,21.973,17.090,0.488
1574477777.600,21.484,29.297,20.996,39.062,77.637
1574477777.604,19.043,40.527,11.230,33.203,69.336
1574477777.608,-3.418,46.387,16.602,8.789,-5.859
1574477777.612,-15.625,39.551,27.832,-16.602,24.902
1574477777.616,-9.277,22.461,21.484,-24.902,41.016
1574477777.620,8.789,16.113,9.766,0.977,34.180
1574477777.623,18.555,23.438,11.230,18.066,20.996
1574477777.627,3.418,23.438,21.973,2.930,-11.719
1574477777.631,-6.348,28.809,24.902,-3.906,-23.438
1574477777.635,-7.812,30.762,18.066,-0.488,3.906
1574477777.639,-10.254,20.996,22.461,-4.395,1.465
1574477777.643,-11.719,20.996,36.133,6.836,-5.371
1574477777.647,-14.160,19.531,37.598,13.184,-12.695
1574477777.651,-17.090,14.160,18.555,6.348,-37.109
1574477777.655,-14.160,21.484,9.766,21.484,1.465
1574477777.659,-3.906,27.832,36.621,42.480,1.465
1574477777.663,-3.906,24.902,41.504,45.410,-4.395
1574477777.666,-30.762,22.461,31.738,33.691,27.344
1574477777.670,-37.598,29.297,39.551,28.320,10.254
1574477777.674,-35.156,23.438,47.852,21.484,15.137
1574477777.678,-21.973,22.949,29.785,0.000,27.832
1574477777.682,-0.977,29.297,17.578,15.625,30.273
1574477777.686,-15.137,23.438,33.691,16.602,76.172
1574477777.690,-22.461,16.113,48.340,5.859,70.312
1574477777.694,-13.672,19.043,40.039,16.602,52.734
1574477777.698,-9.277,19.531,27.344,22.949,5.371
1574477777.702,-6.836,13.184,14.648,30.273,-1.465
1574477777.706,-12.207,20.996,17.578,27.832,58.105
1574477777.709,-32.715,22.461,18.066,-1.953,-4.395
1574477777.713,-38.086,4.883,15.137,-18.066,19.531
1574477777.717,-19.531,1.465,24.414,12.695,70.312
1574477777.721,-11.719,18.066,35.156,23.438,48.828
1574477777.725,-20.508,20.508,36.133,-10.742,30.273
1574477777.729,-28.809,21.973,27.832,-29.785,-9.277
1574477777.733,-20.508,25.879,13.672,-17.090,0.488
1574477777.737,-7.812,16.113,15.625,-0.488,17.578
1574477777.741,3.418,16.602,29.297,-0.977,46.875
1574477777.745,18.555,32.227,33.691,8.301,29.297
1574477777.748,19.531,28.320,30.273,11.719,-18.555
1574477777.752,4.883,23.438,17.090,11.230,60.059
1574477777.756,-5.371,33.691,15.137,7.324,79.590
1574477777.760,-8.301,30.273,29.297,-15.625,29.297
1574477777.764,0.000,33.203,35.645,-6.348,60.547
1574477777.768,4.883,36.133,20.996,-2.441,18.066
1574477777.772,-6.836,32.715,10.742,-15.137,8.301
1574477777.776,-6.836,32.715,20.020,-2.441,10.742
1574477777.780,-0.488,23.926,21.973,19.531,7.324
1574477777.784,-0.977,20.996,25.879,26.855,24.414
1574477777.788,-12.695,21.484,35.156,6.836,30.762
1574477777.791,-27.832,15.137,20.020,-7.324,71.777
1574477777.795,-21.973,18.555,12.695,4.395,34.180
1574477777.799,-1.953,27.832,20.996,15.625,7.812
1574477777.803,2.930,29.785,22.461,19.531,26.367
1574477777.807,-23.438,30.762,31.250,-5.859,-19.043
1574477777.811,-31.738,30.273,30.762,-13.672,-11.719
1574477777.815,-26.367,21.973,26.367,-13.184,-25.879
1574477777.819,-7.324,37.598,33.203,1.953,-24.414
1574477777.823,6.836,47.852,13.184,21.973,34.180
1574477777.827,-0.488,37.109,-8.789,3.418,26.855
1574477777.830,-15.137,35.156,17.578,1.953,18.555
1574477777.834,-18.555,27.832,27.344,12.207,-27.344
1574477777.838,9.277,27.344,18.555,21.973,-22.461
1574477777.842,4.883,27.344,40.039,16.113,56.152
1574477777.846,-15.137,20.996,55.176,10.742,40.527
1574477777.850,-13.184,29.785,31.250,20.020,38.086
1574477777.854,-10.742,36.133,21.484,0.488,53.223
1574477777.858,-9.766,38.086,35.156,0.488,0.488
1574477777.862,-2.441,39.062,30.273,33.691,11.230
1574477777.866,-0.977,34.180,30.273,27.344,48.828
1574477777.870,-12.695,32.715,34.668,10.742,-11.230
1574477777.873,-15.137,25.879,36.621,8.789,-23.438
1574477777.877,-5.371,20.508,36.133,15.137,48.828
1574477777.881,5.859,23.438,31.738,34.180,26.367
1574477777.885,-3.906,28.320,20.020,27.832,53.711
1574477777.889,-20.996,27.832,10.742,0.977,66.895
1574477777.893,-24.902,21.973,17.090,-14.160,-19.531
1574477777.897,-9.277,25.391,29.785,16.113,-27.832
1574477777.901,17.578,30.273,32.715,47.363,24.414
1574477777.905,9.766,28.320,33.203,14.160,102.539
1574477777.909,-17.090,28.320,34.180,-22.461,52.734
1574477777.913,-29.785,25.391,15.625,-10.254,2.441
1574477777.916,-20.996,16.113,5.371,2.441,24.414
1574477777.920,-6.836,7.324,18.555,3.418,52.246
1574477777.924,0.977,16.113,35.156,1.465,53.223
1574477777.928,-11.230,30.762,35.645,-13.672,-10.254
1574477777.932,-20.996,34.668,26.367,3.418,9.766
1574477777.936,-6.836,29.785,27.344,29.297,82.031
1574477777.940,-9.766,20.020,36.621,19.043,60.059
1574477777.944,-10.742,23.926,41.016,11.230,49.805
1574477777.948,-9.766,29.785,26.855,5.859,71.777
1574477777.952,-26.855,12.695,14.160,0.000,41.504
1574477777.955,-39.551,5.859,24.414,-2.930,2.930
1574477777.959,-30.762,20.996,27.344,0.977,14.160
1574477777.963,-3.906,31.250,27.832,7.812,41.992
1574477777.967,-6.348,27.832,30.762,1.953,65.430
